name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
The Ageless Clinic,the-ageless-clinic,,"1st Floor, Grenville CHS, next to Axis Bank, Swami Samarth Nagar, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.146665,72.8287574,912242792222,,http://www.theagelessclinic.com/,"Skin care clinic, Dermatologist, Facial spa, Hair removal service, Laser hair removal service","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.8,426,ChIJoVbXdx625zsR5yslh7yMI7Q,https://www.google.com/maps/search/?api=1&query=The%20Ageless%20Clinic&query_place_id=ChIJoVbXdx625zsR5yslh7yMI7Q,https://lh3.googleusercontent.com/p/AF1QipP1erhAsypzr5XFybRZywHEv4kHaAgeiU6h6cvp=w408-h306-k-no,Credit Cards Accepted,mum.theagelessclinic.206@antidote-temp.com,FALSE,pending,unclaimed
Dr. Utpal Sheth,dr-utpal-sheth,,"Subh-Pushp Ortho & Musculoskeletal Rehab Clinic Raichura Maternity Home Nishita Apt, Mahatma Gandhi Rd, opp. Bobby Shopping Center, Kandivali West, Mumbai, Maharashtra 400067, India",Mumbai,Maharashtra,India,400067,19.207966,72.8360561,919321174031,,,"Orthopedic surgeon, Physiatrist","{""Monday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 1\u202fPM, 5 to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.8,418,ChIJqfK79di25zsRmmorfbyzvVk,https://www.google.com/maps/search/?api=1&query=Dr.%20Utpal%20Sheth&query_place_id=ChIJqfK79di25zsRmmorfbyzvVk,https://lh3.googleusercontent.com/p/AF1QipPNpsmLVmMwla3XYWIQpDV_It3aJZHNbibWEDu9=w426-h240-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",mum.drutpalsheth.687@antidote-temp.com,FALSE,pending,unclaimed
Metamorphosis Clinic,metamorphosis-clinic,,"First Floor, Shop No. 128-129, Avior Building, Nirmal Galaxy, Lal Bahadur Shastri Marg, opp. Johnson & Johnson Co, Mulund (W, Maharashtra 400080, India",Mumbai,Maharashtra,India,400080,19.1726376,72.9415351,917738366708,,https://www.metamorphosis-clinic.com/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Dermatologist, Weight loss service","{""Monday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Thursday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Friday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Saturday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Sunday"": ""9:30\u202fAM to 8:30\u202fPM""}",4.8,401,ChIJpzLuGFe45zsRJ37ZjTs4yrA,https://www.google.com/maps/search/?api=1&query=Metamorphosis%20Clinic&query_place_id=ChIJpzLuGFe45zsRJ37ZjTs4yrA,https://lh3.googleusercontent.com/p/AF1QipMJrsIaYlbFeRU2dORwebRyHmOk5gKJtI7COhnl=w426-h240-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",mum.metamorphosisclinic.483@antidote-temp.com,FALSE,pending,unclaimed
Dr. Meghna Mour - Best Dermatologist in Mumbai | Face and Skin Clinic in Mumbai,dr-meghna-mour-best-dermatologist-in-mumbai-face-and-skin-clinic-in-mumbai,,"405, Manek Smruti commercial, Nehru Rd, above HDFC Bank, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",Mumbai,Maharashtra,India,400057,19.0983983,72.8451773,919819706333,,https://faceandskinclinic.com/,"Skin care clinic, Laser hair removal service, Dermatologist","{""Monday"": ""9\u202fAM to 6:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 6:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 6:30\u202fPM"", ""Thursday"": ""9\u202fAM to 6:30\u202fPM"", ""Friday"": ""9\u202fAM to 6:30\u202fPM"", ""Saturday"": ""9\u202fAM to 6:30\u202fPM"", ""Sunday"": ""Closed""}",4.8,371,ChIJE4tFWrHJ5zsRhllb8AyCMWQ,https://www.google.com/maps/search/?api=1&query=Dr.%20Meghna%20Mour%20-%20Best%20Dermatologist%20in%20Mumbai%20%7C%20Face%20and%20Skin%20Clinic%20in%20Mumbai&query_place_id=ChIJE4tFWrHJ5zsRhllb8AyCMWQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9ohKy5ReC1H-w-pDTeiYgbTCLT07VbzmYBqVpi3fBIA-dZ_xn2Gqf7cnRAoQW6KouqTqqmz2_fRKx9um5TluLu3VRb9QvDm_qecpAK3llwO1gYsLm6wDDaEirPvo7WI5xNSA=w426-h240-k-no,"Digital Payments, Appointment Required",mum.drmeghnamourbestderm.373@antidote-temp.com,FALSE,pending,unclaimed
"Metamorphosis Clinic - Skin & Hair Specialist in Andheri, Mumbai | Dermatologist in Andheri",metamorphosis-clinic-skin-hair-specialist-in-andheri-mumbai-dermatologist-in-andheri,,"1st Floor, Laxmi Business Park, 134,135 B wing, New Link Rd, Laxmi Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.1362066,72.8304621,918976765661,,https://www.metamorphosis-clinic.com/,"Skin care clinic, Dermatologist, Hair transplantation clinic, Laser hair removal service, Weight loss service","{""Monday"": ""10\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10\u202fAM to 8:30\u202fPM"", ""Thursday"": ""10\u202fAM to 8:30\u202fPM"", ""Friday"": ""10\u202fAM to 8:30\u202fPM"", ""Saturday"": ""10\u202fAM to 8:30\u202fPM"", ""Sunday"": ""10\u202fAM to 8:30\u202fPM""}",4.8,368,ChIJCyq-Tum25zsRd8JWFboN9mM,https://www.google.com/maps/search/?api=1&query=Metamorphosis%20Clinic%20-%20Skin%20%26%20Hair%20Specialist%20in%20Andheri%2C%20Mumbai%20%7C%20Dermatologist%20in%20Andheri&query_place_id=ChIJCyq-Tum25zsRd8JWFboN9mM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqntROjcf8cFx40zVI1S6NfEwMmtfzJCkaA7YJMc4NPx8qE8eHyWHfGml94QlOuotPPqXRW4KHOoTQGpOW2VeiLmckreD5PYS49PMIK3Tt8tit4aRPT4yadqDIIkggxdcxj27iQ=w408-h544-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",mum.metamorphosisclinics.234@antidote-temp.com,FALSE,pending,unclaimed
Dr. Madhuri's Clinic - Skin | Hair | Cosmetic.,dr-madhuris-clinic-skin-hair-cosmetic,,"1st Floor, Sai Ambika, 105, Lokmanya Tilak Rd Ext, above TJSB Bank, near Bawerchi Hotel, Hanuman Chowk, Mulund East, Mumbai, Maharashtra 400081, India",Mumbai,Maharashtra,India,400081,19.1683397,72.9593668,918433685689,,https://drmadhuripatkar.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,"Skin care clinic, Allergist, Pediatric dermatologist, Dermatologist, Venereologist","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.8,364,ChIJxQaxEu645zsRTzvQgQgflY8,https://www.google.com/maps/search/?api=1&query=Dr.%20Madhuri's%20Clinic%20-%20Skin%20%7C%20Hair%20%7C%20Cosmetic.&query_place_id=ChIJxQaxEu645zsRTzvQgQgflY8,https://lh3.googleusercontent.com/p/AF1QipOL2nBpeX396rPD5stfc1JvQAhvfkmxO3WVDfb1=w575-h240-k-no,Digital Payments,mum.drmadhurisclinicskin.676@antidote-temp.com,FALSE,pending,unclaimed
Skin Story,skin-story,,"Shop No.5, Shanti Vanam, Manuel Gonsalves Rd, Bandra West, Mumbai, Maharashtra 400050, India",Mumbai,Maharashtra,India,400050,19.058968,72.8295087,919967486664,,http://www.skinstory.in/,Facial spa,"{""Monday"": ""Closed"", ""Tuesday"": ""10:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 8\u202fPM"", ""Thursday"": ""10:30\u202fAM to 8\u202fPM"", ""Friday"": ""10:30\u202fAM to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 8\u202fPM"", ""Sunday"": ""10:30\u202fAM to 8\u202fPM""}",4.8,338,ChIJC8K4mBTJ5zsRAs60zJnxAjs,https://www.google.com/maps/search/?api=1&query=Skin%20Story&query_place_id=ChIJC8K4mBTJ5zsRAs60zJnxAjs,https://lh3.googleusercontent.com/p/AF1QipPhZ9vwfF5riXoYmILN-b2b8D692q5ybcfHWEUD=w408-h272-k-no,"Wheelchair Accessible, Credit Cards Accepted",mum.skinstory.557@antidote-temp.com,FALSE,pending,unclaimed
Fusion Aesthetic Clinic,fusion-aesthetic-clinic,,"Saqib CHS, Above Tavaa Restaurant, 202/203, Turner Rd, Bandra West, Mumbai, Maharashtra 400050, India",Mumbai,Maharashtra,India,400050,19.0596225,72.8326328,917400155194,,https://www.fusionaestheticclinic.com/,"Skin care clinic, Cosmetic surgeon, Hair transplantation clinic","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.8,331,ChIJs7DxQk_J5zsR29OboEEQWC8,https://www.google.com/maps/search/?api=1&query=Fusion%20Aesthetic%20Clinic&query_place_id=ChIJs7DxQk_J5zsR29OboEEQWC8,https://lh3.googleusercontent.com/p/AF1QipMaFwgTz6XxOR40VX2PvAG1k4aEiYTnRUt3Dd83=w408-h612-k-no,,mum.fusionaestheticclini.75@antidote-temp.com,FALSE,pending,unclaimed
Pure Bella Clinic,pure-bella-clinic,,"Ground floor, R R Realty commercial Complex, 015, Tank Rd, next to Parmar MRI centre, Ganesh Cooperative Housing Society, Nirmal Nagar, Bhandup West, Mumbai, Maharashtra 400078, India",Mumbai,Maharashtra,India,400078,19.1473086,72.93614,918104012232,,http://www.purebellaclinic.com/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Weight loss service","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 9\u202fPM""}",4.8,326,ChIJxYvJO6y55zsRGb1jLz9yoxQ,https://www.google.com/maps/search/?api=1&query=Pure%20Bella%20Clinic&query_place_id=ChIJxYvJO6y55zsRGb1jLz9yoxQ,https://lh3.googleusercontent.com/p/AF1QipMUhDhFZZXhot0VwvKoxl0oujGYio2XxgqkfZaJ=w408-h272-k-no,"Credit Cards Accepted, Appointment Required",mum.purebellaclinic.484@antidote-temp.com,FALSE,pending,unclaimed
"Dr Pankti’s Revive Multispeciality Hair, Weight loss, Skin, Laser & Homeopathy Clinic",dr-panktis-revive-multispeciality-hair-weight-loss-skin-laser-homeopathy-clinic,,"Vrushali Shilp Co-operative Housing Society, I-001, New Link Rd, opposite Banana Leaf Restaurant, nearby Satva Hotel, Chikoowadi, Borivali West, Mumbai, Maharashtra 400092, India",Mumbai,Maharashtra,India,400092,19.2208254,72.8404802,919619758202,,http://www.drpanktisrevive.com/,"Skin care clinic, Alternative medicine clinic, Hair removal service, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Medical clinic, Homeopath, Specialized clinic, Weight loss service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",4.8,322,ChIJibICaS2x5zsRGMHnRBUxPkI,https://www.google.com/maps/search/?api=1&query=Dr%20Pankti%E2%80%99s%20Revive%20Multispeciality%20Hair%2C%20Weight%20loss%2C%20Skin%2C%20Laser%20%26%20Homeopathy%20Clinic&query_place_id=ChIJibICaS2x5zsRGMHnRBUxPkI,https://lh3.googleusercontent.com/p/AF1QipNUa3m5b3Gesh2daXmMSOrdaZchGbwTSt53EVRT=w408-h408-k-no,Appointment Required,mum.drpanktisrevivemulti.64@antidote-temp.com,FALSE,pending,unclaimed
"Dr.Pankti’s Revive Multispeciality,Hair,Skin,Weight loss,Homeopathy,Hair Regrowth,PRP,GFC,Laser Hair Removal&Tattoo Removal",drpanktis-revive-multispecialityhairskinweight-losshomeopathyhair-regrowthprpgfclaser-hair-removaltattoo-removal,,"Ground Floor, Vaibhav Building, 02, Liberty Garden Rd Number 1, opposite Gem Dal mill, Malad, Navy Colony, Mamledarwadi, Malad West, Mumbai, Maharashtra 400064, India",Mumbai,Maharashtra,India,400064,19.1872574,72.8429505,919619758202,,http://www.drpanktisrevive.com/,"Tattoo removal service, Alternative medicine clinic, Dermatologist, Hair removal service, Homeopath, Laser hair removal service, Medical clinic, Skin care clinic, Hair transplantation clinic, Weight loss service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",4.8,319,ChIJCyyG3uS25zsRYUPtzx9M0VA,https://www.google.com/maps/search/?api=1&query=Dr.Pankti%E2%80%99s%20Revive%20Multispeciality%2CHair%2CSkin%2CWeight%20loss%2CHomeopathy%2CHair%20Regrowth%2CPRP%2CGFC%2CLaser%20Hair%20Removal%26Tattoo%20Removal&query_place_id=ChIJCyyG3uS25zsRYUPtzx9M0VA,https://lh3.googleusercontent.com/p/AF1QipNEYsIGYlUVFDpvllIcEHLvDk2QClG8dSniXkvm=w408-h408-k-no,"Wheelchair Accessible, Credit Cards Accepted",mum.drpanktisrevivemulti.428@antidote-temp.com,FALSE,pending,unclaimed
Dr. Mrinmayee Mukund - Dermatologist in Chembur | Cosmetologist | Skin Treatment | Hair Specialist Doctor in Chembur,dr-mrinmayee-mukund-dermatologist-in-chembur-cosmetologist-skin-treatment-hair-specialist-doctor-in-chembur,,"5th Floor, Cozderm Clinic, Signature Business Park, 505, above ACME Hospital, Postal Colony, Chembur, Mumbai, Maharashtra 400071, India",Mumbai,Maharashtra,India,400071,19.0604074,72.8958296,919819195150,,https://drmrinmayeemd.com/,Dermatologist,"{""Monday"": ""9\u202fAM to 9\u202fPM"", ""Tuesday"": ""9\u202fAM to 9\u202fPM"", ""Wednesday"": ""9\u202fAM to 9\u202fPM"", ""Thursday"": ""9\u202fAM to 9\u202fPM"", ""Friday"": ""9\u202fAM to 9\u202fPM"", ""Saturday"": ""9\u202fAM to 9\u202fPM"", ""Sunday"": ""9\u202fAM to 9\u202fPM""}",4.8,313,ChIJ5xvJpMC35zsR84cTg-kjs2Y,https://www.google.com/maps/search/?api=1&query=Dr.%20Mrinmayee%20Mukund%20-%20Dermatologist%20in%20Chembur%20%7C%20Cosmetologist%20%7C%20Skin%20Treatment%20%7C%20Hair%20Specialist%20Doctor%20in%20Chembur&query_place_id=ChIJ5xvJpMC35zsR84cTg-kjs2Y,https://lh3.googleusercontent.com/p/AF1QipM2gPYWvs-zkMR1Ztv6IQL9ANzzCg9bOvbIL__6=w426-h240-k-no,"Free Parking, Digital Payments",mum.drmrinmayeemukundder.751@antidote-temp.com,FALSE,pending,unclaimed
"Metamorphosis Clinic - Skin & Hair Specialist in Bandra, Mumbai | Dermatologist in Bandra",metamorphosis-clinic-skin-hair-specialist-in-bandra-mumbai-dermatologist-in-bandra,,"Ground Floor, Dhairya Apartments, Shop No.G-03, 11th Rd, opp. Madhu Park, Khar West, Mumbai, Maharashtra 400052, India",Mumbai,Maharashtra,India,400052,19.0706259,72.8353693,918291927889,,https://www.metamorphosis-clinic.com/,"Skin care clinic, Hair transplantation clinic, Laser hair removal service, Dermatologist, Weight loss service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.8,300,ChIJ__-aaA3J5zsRLPtACVtKRw4,https://www.google.com/maps/search/?api=1&query=Metamorphosis%20Clinic%20-%20Skin%20%26%20Hair%20Specialist%20in%20Bandra%2C%20Mumbai%20%7C%20Dermatologist%20in%20Bandra&query_place_id=ChIJ__-aaA3J5zsRLPtACVtKRw4,https://lh3.googleusercontent.com/p/AF1QipMRpuozA9D51icuy26lufpVlt3KI7CjoSQl_7PO=w408-h734-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",mum.metamorphosisclinics.236@antidote-temp.com,FALSE,pending,unclaimed
Harleys Hair Transplant Clinic,harleys-hair-transplant-clinic,,"Jyoti Tower, 102, opp. Versova Police station, off New Link Road, Wing B, New LIC Colony, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.125227,72.8301768,919320048601,,https://www.harleyshairtransplant.in/,"Hair transplantation clinic, Obstetrician-gynecologist, Plastic surgeon, Plastic surgery clinic, Skin care clinic","{""Monday"": ""9\u202fAM to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 8\u202fPM"", ""Friday"": ""9\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.8,295,ChIJQf7LdBi25zsRmhFp__r8Y60,https://www.google.com/maps/search/?api=1&query=Harleys%20Hair%20Transplant%20Clinic&query_place_id=ChIJQf7LdBi25zsRmhFp__r8Y60,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMEA3qW1cWNGwkve_EUTM-mKLhdE7jiCFx0TYL8ryA9QxVK7W__-v5Qb3lYnnJKXMMqX-yMPLytDmmc0u6JFV1Z_L41yvSOSAa7z14xTuoRIWApMkKOiJ19XTdvK43my3gQhj78w=w408-h306-k-no,"Wheelchair Accessible, Appointment Required",mum.harleyshairtransplan.192@antidote-temp.com,FALSE,pending,unclaimed
Rivo Skin Care Clinic - Laser Hair Removal and Dermatologist in Goregaon Mumbai,rivo-skin-care-clinic-laser-hair-removal-and-dermatologist-in-goregaon-mumbai,,"Shop No. 203/ 2nd Floor, DGS Sheetal Ekta, opposite fire brigade, near Oberoi Mall, Shivdham Complex, Dindoshi, Malad East, Mumbai, Maharashtra 400097, India",Mumbai,Maharashtra,India,400097,19.1753736,72.8612231,919833431663,,https://www.rivoskin.com/,"Skin care clinic, Facial spa, Laser hair removal service, Dermatologist","{""Monday"": ""10:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 8\u202fPM"", ""Thursday"": ""10:30\u202fAM to 8\u202fPM"", ""Friday"": ""10:30\u202fAM to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 1\u202fPM""}",4.8,293,ChIJ____8we35zsRA71uK1me-xo,https://www.google.com/maps/search/?api=1&query=Rivo%20Skin%20Care%20Clinic%20-%20Laser%20Hair%20Removal%20and%20Dermatologist%20in%20Goregaon%20Mumbai&query_place_id=ChIJ____8we35zsRA71uK1me-xo,https://lh3.googleusercontent.com/p/AF1QipMDpsC97--660RaGGrOB8xEW5lw74HAmEJj194O=w408-h544-k-no,Credit Cards Accepted,mum.rivoskincareclinicla.289@antidote-temp.com,FALSE,pending,unclaimed
ADON TRICHOLOGY CLINIC,adon-trichology-clinic,,"cosmos plaza, metro station, 306, besides, Sahayog Nagar, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.1290033,72.8294639,919595676676,,http://www.adonclinic.com/,"Skin care clinic, Doctor, Hair extension technician, Hair removal service, Hair replacement service, Laser hair removal service, Medical clinic, Hair transplantation clinic, Surgeon, Surgical center","{""Monday"": ""9\u202fAM to 7\u202fPM"", ""Tuesday"": ""9\u202fAM to 7\u202fPM"", ""Wednesday"": ""9\u202fAM to 7\u202fPM"", ""Thursday"": ""9\u202fAM to 7\u202fPM"", ""Friday"": ""9\u202fAM to 7\u202fPM"", ""Saturday"": ""9\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.8,293,ChIJaz2II7_P5zsRrHMPtU5g7DA,https://www.google.com/maps/search/?api=1&query=ADON%20TRICHOLOGY%20CLINIC&query_place_id=ChIJaz2II7_P5zsRrHMPtU5g7DA,https://lh3.googleusercontent.com/p/AF1QipMiML5L_zMKCgDFzIcPuv3urRzcP_5Oeik76Enl=w408-h272-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",mum.adontrichologyclinic.658@antidote-temp.com,FALSE,pending,unclaimed
Dr Komal Jani Sapphire Business Annexe,dr-komal-jani-sapphire-business-annexe,,"508, 5th floor, B wing, Sapphire Business Annexe, M G Road, Ghatkopar East, behind Sejal Jewellers, near Rajawadi, Signal, Mumbai, Maharashtra 400077, India",Mumbai,Maharashtra,India,400077,19.0795435,72.9047514,919769167039,,https://www.drkomaljani.in/,"Skin care clinic, Doctor, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Dermatologist","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.8,290,ChIJH7AYCsTH5zsR1UDgR1NXM7s,https://www.google.com/maps/search/?api=1&query=Dr%20Komal%20Jani%20Sapphire%20Business%20Annexe&query_place_id=ChIJH7AYCsTH5zsR1UDgR1NXM7s,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrS80YxWYOWEntE3DxzGHv_PZczt2WSJCrmteCFzVGYtQ579VGA4HXlxT4OM_3_sbyjS9OQmLBXH3zAsIgpF75M2NrI36HSV-MESdmNke1OsUhGiDwfZwW2ePTNYS9WCTz7WTFF8LHdoDE=w408-h306-k-no,"Digital Payments, Appointment Required",mum.drkomaljanisapphireb.388@antidote-temp.com,FALSE,pending,unclaimed
Dr Pooja Chopra | Best dermatologist in Andheri,dr-pooja-chopra-best-dermatologist-in-andheri,,"4th Floor, Samartha Aishwarya, B-418, Lokhandwala Rd, above Marks and Spencer, Highland Park, Andheri West, Mumbai, Maharashtra 400053, India",Mumbai,Maharashtra,India,400053,19.1455565,72.8291151,919892093288,,https://www.instagram.com/drpoojachopra/?hl=en,"Skin care clinic, Cosmetic surgeon, Hair removal service, Hair transplantation clinic, Holistic medicine practitioner, Laser hair removal service, Pediatric dermatologist, Dermatologist, Venereologist","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""Closed"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.8,289,ChIJSwJZDee35zsRfuNRzpQFYeA,https://www.google.com/maps/search/?api=1&query=Dr%20Pooja%20Chopra%20%7C%20Best%20dermatologist%20in%20Andheri&query_place_id=ChIJSwJZDee35zsRfuNRzpQFYeA,https://lh3.googleusercontent.com/p/AF1QipNXDqFyozJHw5P0kFzRy6udporAj9SMPHAQttkc=w408-h272-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",mum.drpoojachoprabestder.647@antidote-temp.com,FALSE,pending,unclaimed
Scarlete Skin & Beauty Clinic,scarlete-skin-beauty-clinic,,"Shop no.1, Crystal rose building, Datta Mandir Rd, opp. Hulas Basti Tower C, Mahavir Nagar, Dahanukar Wadi, Kandivali West, Mumbai, Maharashtra 400067, India",Mumbai,Maharashtra,India,400067,19.2103668,72.8380984,917715901018,,http://www.scarlete.in/,"Skin care clinic, Hair transplantation clinic, Pediatric dermatologist, Dermatologist","{""Monday"": ""11\u202fAM to 9\u202fPM"", ""Tuesday"": ""11\u202fAM to 9\u202fPM"", ""Wednesday"": ""11\u202fAM to 9\u202fPM"", ""Thursday"": ""11\u202fAM to 9\u202fPM"", ""Friday"": ""11\u202fAM to 9\u202fPM"", ""Saturday"": ""11\u202fAM to 9\u202fPM"", ""Sunday"": ""11\u202fAM to 9\u202fPM""}",4.8,258,ChIJq6rGx8-25zsRkRzw6Xflm-Q,https://www.google.com/maps/search/?api=1&query=Scarlete%20Skin%20%26%20Beauty%20Clinic&query_place_id=ChIJq6rGx8-25zsRkRzw6Xflm-Q,https://lh3.googleusercontent.com/p/AF1QipOixzw8EfIQ3kbOayPKV6xtbg-HxxDhw5A-A1bN=w408-h272-k-no,Digital Payments,mum.scarleteskinbeautycl.24@antidote-temp.com,FALSE,pending,unclaimed
Shripa Dental Clinic,shripa-dental-clinic,,"Landmark Swastik Farsan, Quarry road,near Mangatram petrol pump, off, Lal Bahadur Shastri Marg, Mumbai, Maharashtra 400078, India",Mumbai,Maharashtra,India,400078,19.1395733,72.9297595,918976392534,,,Dentist,"{""Monday"": ""9:30\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9:30\u202fAM to 9:30\u202fPM"", ""Friday"": ""9:30\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9:30\u202fAM to 9:30\u202fPM"", ""Sunday"": ""Closed""}",4.8,256,ChIJS9X3DZbH5zsRx1FWv8kULRQ,https://www.google.com/maps/search/?api=1&query=Shripa%20Dental%20Clinic&query_place_id=ChIJS9X3DZbH5zsRx1FWv8kULRQ,https://lh3.googleusercontent.com/p/AF1QipOiZtPSQ6A9jW2dj_qwS3YR5kDbtzrQI7tYLhUu=w408-h306-k-no,,mum.shripadentalclinic.980@antidote-temp.com,FALSE,pending,unclaimed
